question_id,main_tag,creation_datetime_utc,creation_date_utc,weekday_utc,score,answer_count,is_answered,view_count,title,link,tags
79858125,android,2025-12-31T11:48:30+00:00,2025-12-31,2,0,1,False,48,"AdMob linked AdSense account asking to connect a site, and no “Manage payment methods” option visible",https://stackoverflow.com/questions/79858125/admob-linked-adsense-account-asking-to-connect-a-site-and-no-manage-payment-me,android;admob;adsense
79806438,ios,2025-11-01T09:34:32+00:00,2025-11-01,5,0,1,True,141,MapAnnotation custom callout button action not working,https://stackoverflow.com/questions/79806438/mapannotation-custom-callout-button-action-not-working,ios;swift;swiftui;mapkit;mkannotation
79806457,ios,2025-11-01T10:06:50+00:00,2025-11-01,5,0,2,True,250,SwiftUI map &amp; list draggable resizing issue,https://stackoverflow.com/questions/79806457/swiftui-map-list-draggable-resizing-issue,ios;swift;swiftui;mapkit
79806707,ios,2025-11-01T17:09:52+00:00,2025-11-01,5,2,0,False,116,Expo 54 How to read bundled assets directly without extraction to cache?,https://stackoverflow.com/questions/79806707/expo-54-how-to-read-bundled-assets-directly-without-extraction-to-cache,android;ios;typescript;react-native;expo
79807357,ios,2025-11-02T20:28:12+00:00,2025-11-02,6,0,1,True,883,Strings Catalog in Xcode 26 with auto-generated symbols: device won&#39;t use correct language,https://stackoverflow.com/questions/79807357/strings-catalog-in-xcode-26-with-auto-generated-symbols-device-wont-use-correc,ios;swift;xcode;swiftui;localization
79807537,ios,2025-11-03T04:35:58+00:00,2025-11-03,0,0,1,True,77,UITextField selects all text on focus when the content is long — how to keep the caret at the end?,https://stackoverflow.com/questions/79807537/uitextfield-selects-all-text-on-focus-when-the-content-is-long-how-to-keep-the,ios;swift;uikit;uitextfield;uitextfielddelegate
79807631,ios,2025-11-03T08:01:10+00:00,2025-11-03,0,1,1,False,66,"Experiencing issue with changes to EKReminders only syncing to my app, and not back out to iOS",https://stackoverflow.com/questions/79807631/experiencing-issue-with-changes-to-ekreminders-only-syncing-to-my-app-and-not-b,ios;eventkit;ekeventstore
79807656,ios,2025-11-03T08:40:34+00:00,2025-11-03,0,0,0,False,63,Swiping UIPageViewController results in NSInternalInconsistencyException when padding is applied,https://stackoverflow.com/questions/79807656/swiping-uipageviewcontroller-results-in-nsinternalinconsistencyexception-when-pa,ios;swiftui;crash;uikit;uipageviewcontroller
79807751,ios,2025-11-03T10:30:32+00:00,2025-11-03,0,0,1,True,131,Any way to hide the row in white background in List when using Context Menu SwiftUI?,https://stackoverflow.com/questions/79807751/any-way-to-hide-the-row-in-white-background-in-list-when-using-context-menu-swif,ios;swift;swiftui
79807895,ios,2025-11-03T13:02:15+00:00,2025-11-03,0,0,0,False,146,"Branch.io React Native iOS — branch.subscribe not firing consistently (sometimes gets params, sometimes not)",https://stackoverflow.com/questions/79807895/branch-io-react-native-ios-branch-subscribe-not-firing-consistently-sometimes,ios;react-native;deep-linking;branch.io
79808047,ios,2025-11-03T15:58:01+00:00,2025-11-03,0,2,1,True,182,navigationTitle jumps with searchable in iOS 26,https://stackoverflow.com/questions/79808047/navigationtitle-jumps-with-searchable-in-ios-26,ios;swiftui;ios26;.searchable
79808187,ios,2025-11-03T18:15:01+00:00,2025-11-03,0,0,1,False,79,Kmp ios stripe integration,https://stackoverflow.com/questions/79808187/kmp-ios-stripe-integration,ios;stripe-payments;kmp
79808256,ios,2025-11-03T19:56:00+00:00,2025-11-03,0,0,1,True,98,SwiftUI ScrollView scrollPosition not updating on autoscroll,https://stackoverflow.com/questions/79808256/swiftui-scrollview-scrollposition-not-updating-on-autoscroll,ios;swiftui;swiftui-scrollview
79808405,ios,2025-11-03T23:45:17+00:00,2025-11-03,0,0,3,True,119,Tap to Pay on iPhone,https://stackoverflow.com/questions/79808405/tap-to-pay-on-iphone,ios;iphone;nfc;tap-to-pay
79808481,ios,2025-11-04T03:07:27+00:00,2025-11-04,1,0,0,False,37,Can watchConnectivity work when WatchOS app and ios App are in separate Xcode WorkSpace,https://stackoverflow.com/questions/79808481/can-watchconnectivity-work-when-watchos-app-and-ios-app-are-in-separate-xcode-wo,ios;watchos;watchconnectivity
79808497,ios,2025-11-04T03:37:55+00:00,2025-11-04,1,0,2,False,87,How to properly respond to App Review rejection in AppStore connect,https://stackoverflow.com/questions/79808497/how-to-properly-respond-to-app-review-rejection-in-appstore-connect,ios;app-store-connect
79808727,ios,2025-11-04T09:22:24+00:00,2025-11-04,1,1,0,False,73,"Apache 2.4 reverse proxy: extremely slow or timing out only on latest iOS/macOS (HTTP/2), while Android and Windows are fast",https://stackoverflow.com/questions/79808727/apache-2-4-reverse-proxy-extremely-slow-or-timing-out-only-on-latest-ios-macos,ios;apache;ssl;reverse-proxy
79808996,ios,2025-11-04T13:54:53+00:00,2025-11-04,1,0,0,False,126,Can&#39;t connect to firebase auth emulator,https://stackoverflow.com/questions/79808996/cant-connect-to-firebase-auth-emulator,ios;swift;firebase;firebase-authentication;firebase-tools
79809131,ios,2025-11-04T16:07:01+00:00,2025-11-04,1,0,0,False,53,iOS local network permission prompt not appearing for `MultipeerConnectivity` despite `NSBonjourServices` in `Info.plist`,https://stackoverflow.com/questions/79809131/ios-local-network-permission-prompt-not-appearing-for-multipeerconnectivity-de,ios;swift;multipeer-connectivity
79809331,ios,2025-11-04T19:42:15+00:00,2025-11-04,1,0,1,True,85,TipGroup tip presented as sheet iOS 18 instead of a popover tip,https://stackoverflow.com/questions/79809331/tipgroup-tip-presented-as-sheet-ios-18-instead-of-a-popover-tip,ios;swift;swiftui;ios18;tipkit
79809390,ios,2025-11-04T20:53:55+00:00,2025-11-04,1,0,1,True,135,LockedCameraCaptureExtension and Sharing User Preferences,https://stackoverflow.com/questions/79809390/lockedcameracaptureextension-and-sharing-user-preferences,ios;swift;avfoundation;nsuserdefaults;avcapture
79809548,ios,2025-11-05T01:35:57+00:00,2025-11-05,2,1,1,True,60,Testflight internal tester limit. Is it 100 or 80?,https://stackoverflow.com/questions/79809548/testflight-internal-tester-limit-is-it-100-or-80,ios;testflight
79809612,ios,2025-11-05T04:26:11+00:00,2025-11-05,2,2,1,True,187,RealityKit how to get callback after a component is removed,https://stackoverflow.com/questions/79809612/realitykit-how-to-get-callback-after-a-component-is-removed,ios;swift;realitykit
79809792,ios,2025-11-05T08:23:27+00:00,2025-11-05,2,0,1,False,69,React Navigation: app crashes when swapping between AuthStack and MainStack inside a single NavigationContainer after login/logout/signup,https://stackoverflow.com/questions/79809792/react-navigation-app-crashes-when-swapping-between-authstack-and-mainstack-insi,ios;reactjs;react-native;expo
79809976,ios,2025-11-05T11:32:56+00:00,2025-11-05,2,0,1,False,166,iOS EAS Build Fails – “Distribution certificate hasn’t been imported successfully”,https://stackoverflow.com/questions/79809976/ios-eas-build-fails-distribution-certificate-hasn-t-been-imported-successfull,ios;expo;eas
79810102,ios,2025-11-05T13:18:12+00:00,2025-11-05,2,1,0,False,38,AudioKit 5: DynamicOscillator waveform not applied when triggered via MIDI callback instrument,https://stackoverflow.com/questions/79810102/audiokit-5-dynamicoscillator-waveform-not-applied-when-triggered-via-midi-callb,ios;swiftui;audiokit
79810688,ios,2025-11-05T23:05:31+00:00,2025-11-05,2,1,2,True,122,UISheetPresentationController - anchor to leading edge in landscape?,https://stackoverflow.com/questions/79810688/uisheetpresentationcontroller-anchor-to-leading-edge-in-landscape,ios;swift
79810743,ios,2025-11-06T00:50:40+00:00,2025-11-06,3,0,0,False,68,WidgetKit - Is it possible for a WidgetConfigurationIntent Struct to have an extra parameter in its initializer?,https://stackoverflow.com/questions/79810743/widgetkit-is-it-possible-for-a-widgetconfigurationintent-struct-to-have-an-ext,ios;swiftui;widgetkit
79810773,ios,2025-11-06T02:11:16+00:00,2025-11-06,3,0,0,False,74,Cannot Upload App with com.apple.photos.background-upload EXExtensionPointIdentifier,https://stackoverflow.com/questions/79810773/cannot-upload-app-with-com-apple-photos-background-upload-exextensionpointidenti,ios;xcode;photokit;ios26
79810978,ios,2025-11-06T08:06:18+00:00,2025-11-06,3,1,1,False,390,How to Enable Multitouch on ARView,https://stackoverflow.com/questions/79810978/how-to-enable-multitouch-on-arview,ios;swiftui;uikit;realitykit;arview
79811055,ios,2025-11-06T09:20:22+00:00,2025-11-06,3,1,1,False,37,Parse Issue (Xcode): Module &#39;geofence_foreground_service&#39; not found,https://stackoverflow.com/questions/79811055/parse-issue-xcode-module-geofence-foreground-service-not-found,ios;flutter;xcode
79811075,ios,2025-11-06T09:40:49+00:00,2025-11-06,3,0,0,False,50,UIImage not showing in Xcode Debug,https://stackoverflow.com/questions/79811075/uiimage-not-showing-in-xcode-debug,ios;xcode;debugging;uiimage
79811307,ios,2025-11-06T13:17:06+00:00,2025-11-06,3,1,1,True,99,"Swiftui LazyVStack issue on iOS 17, 18",https://stackoverflow.com/questions/79811307/swiftui-lazyvstack-issue-on-ios-17-18,ios;swift;swiftui
79811816,ios,2025-11-06T22:11:34+00:00,2025-11-06,3,0,0,False,76,How to make iOS render a screen at the external display resolution on both iPhone and external display?,https://stackoverflow.com/questions/79811816/how-to-make-ios-render-a-screen-at-the-external-display-resolution-on-both-iphon,ios;swift;uikit
79811983,ios,2025-11-07T05:50:46+00:00,2025-11-07,4,0,0,False,50,appAccountToken not sent to backend during Apple coupon (reward) redemption using StoreKit 2,https://stackoverflow.com/questions/79811983/appaccounttoken-not-sent-to-backend-during-apple-coupon-reward-redemption-usin,ios;django;in-app-purchase;in-app;storekit2
79812590,ios,2025-11-07T16:50:29+00:00,2025-11-07,4,0,1,True,65,Apple Visual Intelligence: App Intent Extension Not Found,https://stackoverflow.com/questions/79812590/apple-visual-intelligence-app-intent-extension-not-found,ios;ios-app-extension
79813218,ios,2025-11-08T13:34:18+00:00,2025-11-08,5,0,9,False,123,Is there any way to improve SwiftData sort performance for its array variables?,https://stackoverflow.com/questions/79813218/is-there-any-way-to-improve-swiftdata-sort-performance-for-its-array-variables,ios;swift;swiftdata
79814319,ios,2025-11-08T16:54:50+00:00,2025-11-08,5,3,1,True,123,How to access and modify Swift class properties using Frida on iOS?,https://stackoverflow.com/questions/79814319/how-to-access-and-modify-swift-class-properties-using-frida-on-ios,ios;swift;frida
79814670,ios,2025-11-09T08:20:27+00:00,2025-11-09,6,0,1,True,109,Rive RiveRuntime crash IOS when try to load a file with multiple artboard,https://stackoverflow.com/questions/79814670/rive-riveruntime-crash-ios-when-try-to-load-a-file-with-multiple-artboard,ios;swiftui;rive
79815270,ios,2025-11-10T06:34:36+00:00,2025-11-10,0,0,0,False,81,AppCheck does not work as expected with Google Sign-In SDK,https://stackoverflow.com/questions/79815270/appcheck-does-not-work-as-expected-with-google-sign-in-sdk,ios;swiftui;google-signin;firebase-app-check
79815419,ios,2025-11-10T09:43:31+00:00,2025-11-10,0,0,1,False,63,Can’t upload or replace App Clip header image in App Store Connect - “Your file couldn’t be saved”,https://stackoverflow.com/questions/79815419/can-t-upload-or-replace-app-clip-header-image-in-app-store-connect-your-file,ios
79815424,ios,2025-11-10T09:49:26+00:00,2025-11-10,0,0,1,True,149,Migration of Firebase projects / Google analytics 4 properties,https://stackoverflow.com/questions/79815424/migration-of-firebase-projects-google-analytics-4-properties,android;ios;firebase;google-cloud-platform;google-analytics
79815570,ios,2025-11-10T12:13:48+00:00,2025-11-10,0,0,1,True,117,SwiftUI can&#39;t have working rounded corners with AsyncImage and ultra-wide images,https://stackoverflow.com/questions/79815570/swiftui-cant-have-working-rounded-corners-with-asyncimage-and-ultra-wide-images,ios;swiftui;rounded-corners;swiftui-asyncimage
79815934,ios,2025-11-10T17:50:17+00:00,2025-11-10,0,0,0,False,46,"Can you confirm how we can omit the library reference in the child library, and enforce the container app to install those dependent linbraries",https://stackoverflow.com/questions/79815934/can-you-confirm-how-we-can-omit-the-library-reference-in-the-child-library-and,ios;xcode;react-native;cocoapods
79816138,ios,2025-11-11T00:19:26+00:00,2025-11-11,1,1,1,False,146,Flutter in_app_purchase: Purchase stream not emitting on iOS when user cancels payment sheet,https://stackoverflow.com/questions/79816138/flutter-in-app-purchase-purchase-stream-not-emitting-on-ios-when-user-cancels-p,ios;flutter;in-app-purchase
79816234,ios,2025-11-11T04:34:14+00:00,2025-11-11,1,1,0,False,64,iOS 26 Notification Content Extension extensionContext.open() Fails on Cold Start with LSApplicationWorkspaceErrorDomain Code=115,https://stackoverflow.com/questions/79816234/ios-26-notification-content-extension-extensioncontext-open-fails-on-cold-star,ios;swift;push-notification
79816841,ios,2025-11-11T15:42:23+00:00,2025-11-11,1,0,0,False,68,SwiftUI .refreshable causes misaligned button tap targets in ScrollView,https://stackoverflow.com/questions/79816841/swiftui-refreshable-causes-misaligned-button-tap-targets-in-scrollview,ios;swiftui;pull-to-refresh;swiftui-scrollview
79816937,ios,2025-11-11T17:05:13+00:00,2025-11-11,1,0,1,True,429,"Flutter overlays (Dialog, BottomSheet, ..etc) close immediately after opening on iPadOS 26.1",https://stackoverflow.com/questions/79816937/flutter-overlays-dialog-bottomsheet-etc-close-immediately-after-opening-on,ios;flutter;ipad;overlay
79816957,ios,2025-11-11T17:32:04+00:00,2025-11-11,1,2,0,False,69,Swift AudioKit seek() function stops AudioPlayer looping,https://stackoverflow.com/questions/79816957/swift-audiokit-seek-function-stops-audioplayer-looping,ios;swift;core-audio;audiokit
79817203,ios,2025-11-11T23:06:37+00:00,2025-11-11,1,4,1,False,350,RequestReviewAction &quot;Not Now&quot; button disabled,https://stackoverflow.com/questions/79817203/requestreviewaction-not-now-button-disabled,ios;storekit
79817482,ios,2025-11-12T08:19:30+00:00,2025-11-12,2,0,0,False,86,GitHub Actions iOS build fails with “Exit status 65” – works locally with Xcode 16.1,https://stackoverflow.com/questions/79817482/github-actions-ios-build-fails-with-exit-status-65-works-locally-with-xcode,ios;react-native;github;github-actions;fastlane
79817547,ios,2025-11-12T09:28:57+00:00,2025-11-12,2,0,1,True,75,"iOS AccessorySetupKit is not connecting to WiFi ssid, getting system denied",https://stackoverflow.com/questions/79817547/ios-accessorysetupkit-is-not-connecting-to-wifi-ssid-getting-system-denied,ios;swift;networkextension;nehotspothelper
79817578,ios,2025-11-12T10:02:53+00:00,2025-11-12,2,1,1,True,242,iOS 26 crash with _UIRemoteKeyboardPlaceholderView constraints,https://stackoverflow.com/questions/79817578/ios-26-crash-with-uiremotekeyboardplaceholderview-constraints,ios;swift;swiftui
79817789,ios,2025-11-12T13:24:34+00:00,2025-11-12,2,0,0,False,67,How can I control text color in a SwiftUI widget when in tinted mode?,https://stackoverflow.com/questions/79817789/how-can-i-control-text-color-in-a-swiftui-widget-when-in-tinted-mode,ios;swift;swiftui;widget
79818015,ios,2025-11-12T16:46:35+00:00,2025-11-12,2,5,0,False,427,UITextField custom inputAccessoryView with custom inputView in iOS 26,https://stackoverflow.com/questions/79818015/uitextfield-custom-inputaccessoryview-with-custom-inputview-in-ios-26,ios;swift;uitextfield;ios26
79818204,ios,2025-11-12T20:13:39+00:00,2025-11-12,2,0,0,False,41,Conversions API setup for iOS,https://stackoverflow.com/questions/79818204/conversions-api-setup-for-ios,ios;facebook;metadata;conversions-api
79818223,ios,2025-11-12T20:29:13+00:00,2025-11-12,2,0,2,True,141,ScrollView behaviour,https://stackoverflow.com/questions/79818223/scrollview-behaviour,ios;swift;swiftui;scrollview
79818268,ios,2025-11-12T21:32:10+00:00,2025-11-12,2,0,4,True,115,Which language you should learn for Hybrid or Web view app?,https://stackoverflow.com/questions/79818268/which-language-you-should-learn-for-hybrid-or-web-view-app,php;android;ios;mobile;google-play
79818657,ios,2025-11-13T09:32:29+00:00,2025-11-13,3,2,0,False,74,WKWebView PDF background turns gray in iOS 26 — how to restore white background?,https://stackoverflow.com/questions/79818657/wkwebview-pdf-background-turns-gray-in-ios-26-how-to-restore-white-background,ios;.net;webview;.net-ios
79819243,ios,2025-11-13T17:31:09+00:00,2025-11-13,3,-1,1,True,162,Can you include an `alert` with a sound within the `end` event of a Live Activity?,https://stackoverflow.com/questions/79819243/can-you-include-an-alert-with-a-sound-within-the-end-event-of-a-live-activit,ios;android-activity;apple-push-notifications;ioswidgets;ios-live-activity
79819464,ios,2025-11-13T21:49:40+00:00,2025-11-13,3,-3,1,True,100,How can I enable launching my App though the Camera Button after iphone 16?,https://stackoverflow.com/questions/79819464/how-can-i-enable-launching-my-app-though-the-camera-button-after-iphone-16,ios
79819546,ios,2025-11-14T00:10:30+00:00,2025-11-14,4,2,2,True,221,App Store Connect will not allow an in-app purchase to be added to an existing iPhone iOS app,https://stackoverflow.com/questions/79819546/app-store-connect-will-not-allow-an-in-app-purchase-to-be-added-to-an-existing-i,ios;in-app-purchase;app-store-connect
79819573,ios,2025-11-14T01:30:56+00:00,2025-11-14,4,2,1,False,185,iOS Picture-in-Picture stops unexpectedly despite using AVPlayerLooper - How to keep PiP running continuously?,https://stackoverflow.com/questions/79819573/ios-picture-in-picture-stops-unexpectedly-despite-using-avplayerlooper-how-to,ios;swift;swiftui;avfoundation
79819652,ios,2025-11-14T04:22:51+00:00,2025-11-14,4,0,0,False,45,Graph API committing uploaded IOS IPA. Do I need to encrypt this file or not?,https://stackoverflow.com/questions/79819652/graph-api-committing-uploaded-ios-ipa-do-i-need-to-encrypt-this-file-or-not,ios;microsoft-graph-api;ipa;intune
79819697,ios,2025-11-14T06:21:50+00:00,2025-11-14,4,0,1,True,416,SwiftUI: Button role: cancel doesn&#39;t show (&quot;IOSurfaceClientSetSurfaceNotify failed&quot;),https://stackoverflow.com/questions/79819697/swiftui-button-role-cancel-doesnt-show-iosurfaceclientsetsurfacenotify-fail,ios;swift;swiftui
79819722,ios,2025-11-14T06:59:38+00:00,2025-11-14,4,0,1,True,242,Workaround to fix Menu component animation glitch when its label is set to value selected in iOS26,https://stackoverflow.com/questions/79819722/workaround-to-fix-menu-component-animation-glitch-when-its-label-is-set-to-value,ios;swiftui;ios26
79819817,ios,2025-11-14T08:57:55+00:00,2025-11-14,4,1,1,False,115,Kotlin Multiplatform: Incompatible &#39;embedAndSign&#39; Task with CocoaPods Dependencies in Xcode,https://stackoverflow.com/questions/79819817/kotlin-multiplatform-incompatible-embedandsign-task-with-cocoapods-dependenci,android;ios;xcode;cocoapods;kotlin-multiplatform
79819922,ios,2025-11-14T10:45:04+00:00,2025-11-14,4,0,1,True,114,This key has to be normalized to be valid message,https://stackoverflow.com/questions/79819922/this-key-has-to-be-normalized-to-be-valid-message,ios;lingohub
79820116,ios,2025-11-14T14:09:33+00:00,2025-11-14,4,1,1,True,345,Toolbar showing behind tabbar in ios26,https://stackoverflow.com/questions/79820116/toolbar-showing-behind-tabbar-in-ios26,ios;swiftui;toolbar;tabbar;ios26
79820182,ios,2025-11-14T15:18:59+00:00,2025-11-14,4,0,2,True,65,How to preserve View state when switching between completely different SwiftUI layouts?,https://stackoverflow.com/questions/79820182/how-to-preserve-view-state-when-switching-between-completely-different-swiftui-l,ios;swift;swiftui
79820190,ios,2025-11-14T15:26:25+00:00,2025-11-14,4,-1,0,False,32,How can I use single finger scroll reliably in iOS in ScrollList while also allowing swipe left and swipe right?,https://stackoverflow.com/questions/79820190/how-can-i-use-single-finger-scroll-reliably-in-ios-in-scrolllist-while-also-allo,ios;react-native;expo;react-native-scrollview
79820575,ios,2025-11-15T04:29:15+00:00,2025-11-15,5,0,0,False,61,Can you bypass Safari popup when signing in with email link to Firebase on iOS with React Native?,https://stackoverflow.com/questions/79820575/can-you-bypass-safari-popup-when-signing-in-with-email-link-to-firebase-on-ios-w,ios;firebase;react-native;firebase-authentication;expo
79820797,ios,2025-11-15T11:49:39+00:00,2025-11-15,5,4,1,True,234,SwiftUI horizontal drag-to-reorder view feels jittery – how can I make the drag smooth?,https://stackoverflow.com/questions/79820797/swiftui-horizontal-drag-to-reorder-view-feels-jittery-how-can-i-make-the-drag,ios;swift;swiftui
79821071,ios,2025-11-15T19:29:03+00:00,2025-11-15,5,0,1,False,62,Implementation of a view that covers a predictive text panel,https://stackoverflow.com/questions/79821071/implementation-of-a-view-that-covers-a-predictive-text-panel,ios;swift;swiftui;uikit
79821564,ios,2025-11-16T15:43:20+00:00,2025-11-16,6,0,1,False,60,iOS App Group Data Not Accessible from Watch App in Companion App Setup,https://stackoverflow.com/questions/79821564/ios-app-group-data-not-accessible-from-watch-app-in-companion-app-setup,ios;swift;xcode;watchos;ios-app-group
79821647,ios,2025-11-16T17:59:00+00:00,2025-11-16,6,1,2,True,730,iOS 26 prominent button with glass effect results in button image barely visible,https://stackoverflow.com/questions/79821647/ios-26-prominent-button-with-glass-effect-results-in-button-image-barely-visible,ios;swift;uibutton;ios26;uibarbuttonitemstyle
79822006,ios,2025-11-17T07:48:30+00:00,2025-11-17,0,0,0,False,37,How to add multiple device-only xcframeworks to enable simulator run too in SwiftUI?,https://stackoverflow.com/questions/79822006/how-to-add-multiple-device-only-xcframeworks-to-enable-simulator-run-too-in-swif,ios;swiftui;swift-package-manager;xcframework
79822103,ios,2025-11-17T09:37:05+00:00,2025-11-17,0,1,1,False,81,How to structure SwiftUI so that pages keep their state when switching between different UI layouts?,https://stackoverflow.com/questions/79822103/how-to-structure-swiftui-so-that-pages-keep-their-state-when-switching-between-d,ios;swift;swiftui
79822222,ios,2025-11-17T11:18:01+00:00,2025-11-17,0,2,1,True,142,Reloading another iOS widget&#39;s timeline from an AppIntent,https://stackoverflow.com/questions/79822222/reloading-another-ios-widgets-timeline-from-an-appintent,ios;swift;swiftui;widgetkit;appintents
79822368,ios,2025-11-17T13:44:52+00:00,2025-11-17,0,1,2,True,73,How do I extend the background of child views to their parent without using GeometryReader and without affecting the natural height in SwiftUI,https://stackoverflow.com/questions/79822368/how-do-i-extend-the-background-of-child-views-to-their-parent-without-using-geom,ios;swiftui
79822764,ios,2025-11-17T20:48:43+00:00,2025-11-17,0,0,0,False,30,How to directly navigate to Safari Extension settings from an iOS app?,https://stackoverflow.com/questions/79822764/how-to-directly-navigate-to-safari-extension-settings-from-an-ios-app,ios
79822905,ios,2025-11-18T00:37:44+00:00,2025-11-18,1,0,1,True,55,Critical notifications sound not playing OneSignal - ios,https://stackoverflow.com/questions/79822905/critical-notifications-sound-not-playing-onesignal-ios,ios;react-native;push-notification;onesignal;react-native-onesignal
79823345,ios,2025-11-18T12:30:47+00:00,2025-11-18,1,1,0,False,127,How to present an action sheet without an arrow from a UIButton in iOS 26?,https://stackoverflow.com/questions/79823345/how-to-present-an-action-sheet-without-an-arrow-from-a-uibutton-in-ios-26,ios;swift;uikit;ios26
79823359,ios,2025-11-18T12:39:29+00:00,2025-11-18,1,0,1,False,77,Content of TabView is going beyond safe areas in the NavigationStack,https://stackoverflow.com/questions/79823359/content-of-tabview-is-going-beyond-safe-areas-in-the-navigationstack,ios;swift;swiftui;tabview
79823391,ios,2025-11-18T13:12:49+00:00,2025-11-18,1,2,0,False,1017,iOS 26.1 adds dark tint under transparent tab bar and ui elements (worked correctly in iOS 26),https://stackoverflow.com/questions/79823391/ios-26-1-adds-dark-tint-under-transparent-tab-bar-and-ui-elements-worked-correc,ios;swift;uikit;ios26
79823653,ios,2025-11-18T17:16:47+00:00,2025-11-18,1,0,0,False,38,SwiftUI arrow key keyboard shortcuts don&#39;t function for iPad,https://stackoverflow.com/questions/79823653/swiftui-arrow-key-keyboard-shortcuts-dont-function-for-ipad,ios;swiftui;keyboard-shortcuts;keyboard-events;ipados
79823728,ios,2025-11-18T18:52:21+00:00,2025-11-18,1,-1,1,False,87,Firebase App Check debug token not showing on iOS (shows fine on Android),https://stackoverflow.com/questions/79823728/firebase-app-check-debug-token-not-showing-on-ios-shows-fine-on-android,ios;flutter;firebase-app-check
79823921,ios,2025-11-18T22:41:55+00:00,2025-11-18,1,1,1,True,128,UIVisualEffectView with UIGlassEffect with only 2 rounded corners,https://stackoverflow.com/questions/79823921/uivisualeffectview-with-uiglasseffect-with-only-2-rounded-corners,ios;uikit
79823930,ios,2025-11-18T22:56:46+00:00,2025-11-18,1,0,2,False,142,Reminder notifications on mobile devices (Android/iOS)),https://stackoverflow.com/questions/79823930/reminder-notifications-on-mobile-devices-android-ios,android;ios;flutter;mobile;mobile-phones
79823969,ios,2025-11-19T00:15:31+00:00,2025-11-19,2,-2,2,False,88,Change in module behavior for clang in GitHub,https://stackoverflow.com/questions/79823969/change-in-module-behavior-for-clang-in-github,ios;xcode;github;module;clang
79824052,ios,2025-11-19T04:10:10+00:00,2025-11-19,2,0,1,False,210,Firebase initialization failed on physical iPhone (iOS 26.1) – channel-error &amp; iOS 14 deployment target issues,https://stackoverflow.com/questions/79824052/firebase-initialization-failed-on-physical-iphone-ios-26-1-channel-error-i,ios;flutter;xcode;firebase;dart
79824267,ios,2025-11-19T09:28:03+00:00,2025-11-19,2,0,3,True,81,Location and Camera permission is not working in my app for ios device,https://stackoverflow.com/questions/79824267/location-and-camera-permission-is-not-working-in-my-app-for-ios-device,ios;flutter;permissions;geolocator
79824271,ios,2025-11-19T09:31:47+00:00,2025-11-19,2,0,1,False,64,Flutter iOS WebView doesn’t trigger password-reset request when opened from second WebView (Android works fine),https://stackoverflow.com/questions/79824271/flutter-ios-webview-doesn-t-trigger-password-reset-request-when-opened-from-seco,ios;flutter;firebase-authentication;webview;wkwebview
79824511,ios,2025-11-19T13:38:48+00:00,2025-11-19,2,0,0,False,60,How to transform http over wifi-aware in iOS 26,https://stackoverflow.com/questions/79824511/how-to-transform-http-over-wifi-aware-in-ios-26,ios;wifi;wifip2p;network-connection
79825104,ios,2025-11-20T05:02:50+00:00,2025-11-20,3,0,0,False,46,iOS EXC_BAD_ACCESS when launching HyperVerge KYC camera from React Native Expo app (Android works),https://stackoverflow.com/questions/79825104/ios-exc-bad-access-when-launching-hyperverge-kyc-camera-from-react-native-expo-a,ios;swift;react-native;exc-bad-access
79825178,ios,2025-11-20T06:50:36+00:00,2025-11-20,3,0,1,True,73,Xcode simulator black screen problem when a specific model was closed - React native expo,https://stackoverflow.com/questions/79825178/xcode-simulator-black-screen-problem-when-a-specific-model-was-closed-react-na,ios;typescript;xcode;react-native;ios-simulator
79825256,ios,2025-11-20T08:15:09+00:00,2025-11-20,3,0,1,True,81,How to present app-wide alerts/sheets above existing sheets in SwiftUI (central presenter like UIKit)?,https://stackoverflow.com/questions/79825256/how-to-present-app-wide-alerts-sheets-above-existing-sheets-in-swiftui-central,ios;swift;swiftui
79825295,ios,2025-11-20T08:51:43+00:00,2025-11-20,3,0,0,False,76,Flutter Google Sign-In shows only white screen after tapping the button (iOS) even though Firebase &amp; Google Cloud configs are correct,https://stackoverflow.com/questions/79825295/flutter-google-sign-in-shows-only-white-screen-after-tapping-the-button-ios-ev,ios;flutter
79825395,ios,2025-11-20T10:34:01+00:00,2025-11-20,3,1,2,True,111,SwiftUI @FocusState doesn’t focus a desired TextField,https://stackoverflow.com/questions/79825395/swiftui-focusstate-doesn-t-focus-a-desired-textfield,ios;swift;swiftui
79825663,ios,2025-11-20T15:13:08+00:00,2025-11-20,3,1,0,False,80,How to implement long press (minimum duration) for iOS widget buttons?,https://stackoverflow.com/questions/79825663/how-to-implement-long-press-minimum-duration-for-ios-widget-buttons,ios;swift;swiftui;widgetkit;appintents
79825755,ios,2025-11-20T16:51:22+00:00,2025-11-20,3,1,2,False,34,How to update React Native default port?,https://stackoverflow.com/questions/79825755/how-to-update-react-native-default-port,ios;react-native;port;metro-bundler
79825956,ios,2025-11-20T20:56:06+00:00,2025-11-20,3,0,0,False,114,iOS App Crashes on Launch After Upgrading React Native to 0.77.3 - New Architecture Incompatibility,https://stackoverflow.com/questions/79825956/ios-app-crashes-on-launch-after-upgrading-react-native-to-0-77-3-new-architect,ios;xcode;crash;react-native-fabric
